"name","gender"
"Lee Benton",1
"Lee Beom-soo",2
"Lee Bit-na",1
"Lee Bo-hee",1
"Lee Bo-young",1
"Lee Bowman",2
"Lee Brock",1
"Lee Bryant",1
"Lee Burns",2
"Lee Byung-hun",2
"Lee Canalito",2
"Lee Chae-eun",1
"Lee Chae-Young",1
"Lee Chamberlin",1
"Lee Chang-joo",2
"Lee Charles",2
"Lee Chen",1
"Lee Chung-a",1
"Lee Cormie",2
"Lee Curreri",2
"Lee Da-wit",2
"Lee Dae-yeon",2
"Lee Dainton",2
"Lee Daniels",2
"Lee de Broux",2
"Lee Delano",2
"Lee Dixon",2
"Lee Do-ah",1
"Lee Dong-hae",2
"Lee Dong-Hwi",2
"Lee Doud",2
"Lee Eisenberg",2
"Lee El",1
"Lee Eon-jeong",1
"Lee Eun-ju",1
"Lee Eun-shim",1
"Lee Eun-woo",1
"Lee Eung-kyeong",1
"Lee Evans",2
"Lee Frost",2
"Lee Garlington",1
"Lee Golden",2
"Lee Grant",1
"Lee Ha-nui",1
"Lee Hae-Ryong",2
"Lee Hae-yeong",2
"Lee Hoi-Chuen",2
"Lee Holmes",2
"Lee Horsley",2
"Lee Hwa-si",1
"Lee Hye-sook",1
"Lee Hyeon-ji",1
"Lee Hyeong-cheol",2
"Lee Hyo-je",2
"Lee Hyun-woo",2
"Lee Hyun-Wook",2
"Lee Hyung-seok",2
"Lee Ik-jun",2
"Lee Ingleby",2
"Lee J. Cobb",2
"Lee Jae-eun",1
"Lee Jae-hyeok",2
"Lee Jae-won",2
"Lee Je-hoon",2
"Lee Ji-hoon",2
"Lee Ji-hyeon",1
"Lee Jin-wook",2
"Lee Jong-pil",2
"Lee Jong-su",2
"Lee Jong-suk",2
"Lee Jong-won",2
"Lee Joo-hyun",2
"Lee Joo-sil",1
"Lee Joo-woo",1
"Lee Joon",2
"Lee Joon-gi",2
"Lee Ju-seok",2
"Lee Ju-yeon",1
"Lee Jun-ho",2
"Lee Jung",2
"Lee Jung-eun",1
"Lee Jung-hyun",1
"Lee Jung-jae",2
"Lee Jung-Jin",2
"Lee Jung-yong",2
"Lee Kang-Sheng",2
"Lee Ki-Woo",2
"Lee Ki-young",2
"Lee Kinsolving",2
"Lee Kohlmar",2
"Lee Krieger",2
"Lee Kyeon",2
"Lee Kyoung-mi",1
"Lee Kyoung-young",2
"Lee Kyu-han",2
"Lee Kyung-mi",1
"Lee Li-Chun",2
"Lee Lieh",1
"Lee Lik-Chi",2
"Lee Long",2
"Lee MacGregor",2
"Lee Majdoub",2
"Lee Majors",2
"Lee Marks",2
"Lee Marvin",2
"Lee McLaughlin",2
"Lee Meredith",1
"Lee Meriwether",1
"Lee Mi-ja",1
"Lee Mi-yeon",1
"Lee Miller",1
"Lee Min-ho",2
"Lee Min-jung",1
"Lee Min-ki",2
"Lee Montgomery",2
"Lee Moran",2
"Lee Morgan",2
"Lee Mun-sik",2
"Lee Na-young",1
"Lee Norris",2
"Lee Oliphant",2
"Lee Pace",2
"Lee Pang-Fei",2
"Lee Patrick",1
"Lee Patterson",2
"Lee Paul",2
"Lee Perry",2
"Lee Phelps",2
"Lee Philips",2
"Lee Phillips",2
"Lee Prather",2
"Lee Pulford",1
"Lee Purcell",1
"Lee Reherman",2
"Lee Remick",1
"Lee Reyes",2
"Lee Richards",1
"Lee Richardson",2
"Lee Ross",2
"Lee Rufford",2
"Lee Rumohr",2
"Lee Ryan",2
"Lee Sang-hee",1
"Lee Sau-Kei",2
"Lee Se-eun",1
"Lee Seo-jin",2
"Lee Seon-ho",2
"Lee Seung-gi",2
"Lee Seung-joon",2
"Lee Seung-yeon",1
"Lee Sheward",2
"Lee Shumway",2
"Lee Si-on",2
"Lee Si-yeon",2
"Lee Si-young",1
"Lee Siu-Kei",2
"Lee Soo-ah",1
"Lee Soo-bin",1
"Lee Soo-kyung",1
"Lee Stanley",2
"Lee Strasberg",2
"Lee Suk-Ching",1
"Lee Sun",1
"Lee Sun-jin",1
"Lee Sun-kyun",2
"Lee Sung-jae",2
"Lee Sung-min",2
"Lee Taylor-Allan",1
"Lee Tergesen",2
"Lee Thompson Young",2
"Lee Tichon",2
"Lee Tockar",2
"Lee Tomaschefski",1
"Lee Tracy",2
"Lee Tung Foo",2
"Lee Unkrich",2
"Lee Valmassy",2
"Lee Van Atta",2
"Lee Van Cleef",2
"Lee Ving",2
"Lee Wallace",2
"Lee Wan",2
"Lee Warrick",1
"Lee Weaver",2
"Lee Whitlock",2
"Lee Wilde",1
"Lee Wilkof",2
"Lee Willard",2
"Lee Williams",2
"Lee Wong",2
"Lee Yeon-hee",1
"Lee Yeon-Kyeong",1
"Lee Yeong-ran",1
"Lee Yi-Kyung",2
"Lee Yo-won",1
"Lee Yong-nyeo",1
"Lee Yoo-ri",1
"Lee You-young",1
"Lee Young-ae",1
"Lee Young-eun",1
"Lee Young-Hoon",2
"Lee Young-jin",1
"Lee Young-lan",1
"Lee Yu-bi",1
"Lee Yuet-Sin",1
"Lee Zurik",2
"Lee-Anne Liebenberg",1
"Leeann Dearing",1
"Leeanna Walsman",1
"Leeanne Locken",1
"Leela Chitnis",1
"Leela Mishra",1
"Leela Naidu",1
"Leela Savasta",1
"Leelee Sobieski",1
"Leem Lubany",1
"Leeon Jones",2
"Leesa Gaspari",1
"Leeza Gibbons",1
"Leeza Vinnichenko",1
"Lefty Lewis",2
"Leif Andrée",2
"Leif G.W. Persson",2
"Leif Gantvoort",2
"Leif Garrett",2
"Leif Green",2
"Leif Holt",2
"Leif Tilden",2
"Leigh Christian",1
"Leigh Daniels",1
"Leigh De Lacey",1
"Leigh Enns",1
"Leigh Hilary",1
"Leigh Jones",1
"Leigh McCloskey",2
"Leigh McCormack",2
"Leigh Rachel Faith",1
"Leigh Scott",2
"Leigh Snowden",1
"Leigh Taylor-Young",1
"Leigh Whannell",2
"Leigh Williams",2
"Leigh Zimmerman",1
"Leigh-Allyn Baker",1
"Leighton Meester",1
"Leila Arcieri",1
"Leïla Bekhti",1
"Leïla Denio",1
"Leila George",1
"Leila Hatami",1
"Leila Hyams",1
"Leila Kadiri",1
"Leila Kenzle",1
"Leila Leigh",1
"Leila Shenna",1
"Leila Yavari",1
"Leilah de Meza",1
"Leilani Sarelle",1
"Leilei Chen",1
"Leire Berrocal",1
"Leisa Pulido",1
"Leisa Reid",1
"Leisha Hailey",1
"LeJon",2
"Lekha Washington",1
"Lela Bliss",1
"Lela Edgar",1
"Lela Loren",1
"Lela Rochon",1
"Leland Harris",1
"Leland Orser",2
"Leland Palmer",1
"Lele Masiol",1
"Lelia Goldoni",1
"Lello Arena",2
"Lembit Ulfsak",2
"Lemmy Constantine",2
"Lemon Hanazawa",1
"Len Cariou",2
"Len Collin",2
"Len Doncheff",2
"Len Lesser",2
"Len Murach",2
"Len Wein",2
"Lena",1
"Lena Andersson",1
"Lena Banks",1
"Lena Cardwell",1
"Lena Dunham",1
"Lena Endre",1
"Lena Evans",1
"Lena Friedrich",1
"Lena Headey",1
"Lena Horne",1
"Lena Klenke",1
"Lena Kristin Ellingsen",1
"Lena Lauzemis",1
"Lena Lessing",1
"Lena Nyman",1
"Lena Olin",1
"Lena Stolze",1
"Lena-Maria Gårdenäs-Lawton",1
"Lene Maria Christensen",1
"Lene Nystrøm",1
"Lene Poulsen",1
"Lene Tiemroth",1
"Lene Vasegaard",1
"Lenetta Kidd",1
"Leni Parker",1
"Leni Rico",1
"Leni Riefenstahl",1
"Leni Stengel",1
"Lenie Scoffié",1
"Lenisa Ann Careaga",1
"Lenka Peterson",1
"Lenka Vlasáková",1
"Lenka Vomocilova",1
"Lennart Jähkel",2
"Lennie James",2
"Lennie Loftin",2
"Lennie Niehaus",2
"Lennie Weinrib",2
"Lennon",2
"Lennon Parham",1
"Lennox Brown",2
"Lennox Lewis",2
"Lennox Pawle",2
"Lenny Bruce",2
"Lenny Clarke",2
"Lenny Henry",2
"Lenny Jacobson",2
"Lenny Juliano",2
"Lenny Kravitz",2
"Lenny McLean",2
"Lenny Montana",2
"Lenny Roberts",2
"Lenny Rose",2
"Lenora Crichlow",1
"Lenore Andriel",1
"Lenore Aubert",1
"Lenore Banks",1
"Lenore Harris",1
"Lenore Kasdorf",1
"Lenore Ulric",1
"Lenore Zann",1
"Leny Breederveld",1
"Leo Andrew",2
"Leo Bill",2
"Leo Burmester",2
"Leo Carrillo",2
"Leo Cattozzo",2
"Leo Crasto",2
"Leo Fitzpatrick",2
"Leo Fong",2
"Leo Fuchs",2
"Leo G. Carroll",2
"Leo Genn",2
"Leo Gorcey",2
"Leo Gordon",2
"Leo Gregory",2
"Leo Gullotta",2
"Leo Harlem",2
"Leo Hatton",1
"Leo Howard",2
"Leo Jokela",2
"Léo Legrand",2
"Léo Lorléach",2
"Leo Marks",2
"Leo Martinez",2
"Leo McCarey",2
"Leo McKern",2
"Leo Morimoto",2
"Leo Pady",2
"Leo Penn",2
"Leo Plank",2
"Leo Rossi",2
"Leo Sulky",2
"Leo Weltman",2
"Leo Wheatley",2
"Leo White",2
"Leo Willis",2
"Leoda Richards",1
"Leola Wendorff",1
"Leon Ames",2
"Leon Askin",2
"León Barroso",2
"Leon Belasco",2
"Leon Bibb",2
"Leon Charles",2
"Leon Clingman",2
"Leon Corcos",2
"Leon Delroy Williams",2
"Leon Fleury",2
"Leon Ford",2
"Leon G. Thomas III",2
"Leon Herbert",2
"Leon Isaac Kennedy",2
"Leon Lai",2
"Leon Lamar",2
"Leon Lee",2
"Leon Liebgold",2
"Leon Lissek",2
"Leon Lontoc",2
"Leon Lučev",2
"Leon M. Lion",2
"Leon Melas",2
"Leon Niemczyk",2
"Leon Peers",2
"Leon Pinkney",2
"Leon Pownall",2
"Leon Rippy",2
"Leon Robinson",2
"Leon Russom",2
"León Singer",2
"Leon Vitali",2
"Leon W. Grant",2
"Léon Zitrone",2
"Leona Anderson",1
"Leona Carlo",1
"Leona Cavalli",1
"Leona Gage",1
"Leona Maricle",1
"Leona Vaughan",1
"Leonard Bremen",2
"Leonard Carey",2
"Leonard Cohen",2
"Leonard Earl Howze",2
"Leonard Elliott",2
"Leonard Farlinger",2
"Leonard Flowers",2
"Leonard Frey",2
"Leonard Gaines",2
"Leonard Grahame",2
"Leonard Harris",2
"Leonard Hicks",2
"Leonard Jackson",2
"Leonard Kibrick",2
"Leonard L. Thomas",2
"Leonard Lansink",2
"Leonard Maguire",2
"Leonard Maltin",2
"Léonard Matton",2
"Leonard Mudie",2
"Leonard Nimoy",2
"Leonard P. Geer",2
"Leonard Penn",2
"Leonard Porter Salazar",2
"Leonard Proxauf",2
"Leonard Roberts",2
"Leonard Rossiter",2
"Leonard Sharp",2
"Leonard Strong",2
"Leonard Termo",2
"Leonard Waldner",2
"Leonard Whiting",2
"Leonard Willey",2
"Leonard Wu",2
"Leonardo Brzezicki",2
"Leonardo Castro Sitiriche",2
"Leonardo Cecchi",2
"Leonardo Cimino",2
"Leonardo Daniel",2
"Leonardo DiCaprio",2
"Leonardo Lacaria",2
"Leonardo Medeiros",2
"Leonardo Miggiorin",2
"Leonardo Nam",2
"Leonardo Pazzagli",2
"Leonardo Pieraccioni",2
"Leonardo Ramírez",2
"Leonardo Ruta",2
"Leonardo Sbaraglia",2
"Leonardo Treviglio",2
"Leonid Bichevin",2
"Leonid Bronevoy",2
"Leonid Filatov",2
"Leonid Gayday",2
"Leonid Kanevskiy",2
"Leonid Kinskey",2
"Leonid Kmit",2
"Leonid Kulagin",2
"Leonid Kuravlyov",2
"Leonid Markov",2
"Leonid Nevedomsky",2
"Leonid Platonov",2
"Leonid Rostoff",2
"Leonid Snegoff",2
"Leonidas Bayer",2
"Leonie Benesch",1
"Léonie Lousseau",1
"Leonor Benedetto",1
"Leonor Llausás",1
"Leonor Manso",1
"Leonor Silveira",1
"Leonor Svarcas",1
"Leonor Varela",1
"Leonor Watling",1
"Leonora Amar",1
"Leonora Balcarce",1
"Leontine Borsato",1
"Leopold Biberti",2
"Leopold Borkowski",2
"Leopold Hornung",2
"Leopold Manswell",2
"Leopold Stokowski",2
"Leopold von Ledebur",2
"Leopoldina Balanuta",1
"Leopoldine Konstantin",1
"Léopoldine Serre",1
"Leopoldo Trieste",2
"Leora Dana",1
"Lerato Mvelase",1
"Leroy Chiao",2
"LeRoy Mobley",2
"Leroy Patterson",2
"LeRoy Prinz",2
"LeRoy Schulz",2
"Les Hill",2
"Les Lannom",2
"Les Martin",2
"Les Papp II",2
"Les Porter",2
"Les Serdyuk",2
"Les Tremayne",2
"Lesa Weis",1
"LeShay N. Tomlinson",1
"Leslea Fisher",1
"Lesley Ann Warren",1
"Lesley Baker",1
"Lesley Boone",1
"Lesley Dunlop",1
"Lesley Ewen",1
"Lesley Manville",1
"Lesley Nicol",1
"Lesley Sharp",1
"Lesley Ward",1
"Lesley-Ann Brandt",1
"Lesley-Anne Down",1
"Lesli Jean Matta",1
"Lesli Kay",1
"Lesli Margherita",1
"Leslie A. Hughes",1
"Leslie Ackerman",1
"Leslie Ann Lizarde",1
"Leslie Anne Whitman",1
"Leslie Appleyard",1
"Leslie Augustine",1
"Leslie Baker",1
"Leslie Banks",2
"Leslie Bega",1
"Leslie Bevis",1
"Leslie Bibb",1
"Leslie Bradley",2
"Leslie Brooks",1
"Leslie C. Nemet",1
"Leslie Carlson",2
"Leslie Castay",1
"Leslie Charleson",1
"Leslie Cheung",2
"Leslie Coutterand",1
"Leslie Danon",1
"Leslie David Baker",2
"Leslie Denison",2
"Leslie Drews",1
"Leslie Dwyer",2
"Leslie Easterbrook",1
"Leslie Feist",1
"Leslie French",2
"Leslie Fuller",2
"Leslie Garza",1
"Leslie Geldbach",1
"Leslie Greif",2
"Leslie Grossman",1
"Leslie Healey",1
"Leslie Hendrix",1
"Leslie Hope",1
"Leslie Ishii",1
"Leslie Ivette Quezada",1
"Leslie Jones",1
"Leslie Jordan",2
"Leslie Lai",1
"Leslie Laursen",1
"Leslie Lyles",1
"Leslie Malton",1
"Leslie Mann",1
"Leslie Merrill",1
"Leslie Murphy",1
"Leslie Nielsen",2
"Leslie Parrish",1
"Leslie Phillips",2
"Leslie Redden",1
"Leslie Sachs",1
"Leslie Sands",2
"Leslie Schofield",2
"Leslie Segar",1
"Leslie Simpson",2
"Leslie Stefanson",1
"Leslie Taylor",1
"Leslie Uggams",1
"Leslie Weston",2
"Leslie Wing",1
"Leslie Zemeckis",1
"Leslie-Anne Huff",1
"Lester Dorr",2
"Lester Holt",2
"Lester Matthews",2
"Lester Persky",2
"Lester Sharpe",2
"Lester Speight",2
"Lester Vail",2
"Léticia Belliccini",1
"Leticia Brédice",1
"Letícia Colin",1
"Leticia Dolera",1
"Leticia Herrero",1
"Leticia Magaña",1
"Leticia Marfil",1
"Leticia Paquet",1
"Leticia Robles",1
"Letitia Paquette",1
"Lettie Ibarra",1
"Letty Aronson",1
"Letty Butler",1
"Leung Kai-Chi",2
"Lev Durov",2
"Lev Lemke",2
"Lev Lyubetsky",2
"Lev Polyakov",2
"Lev Shabarin",2
"Levan Uchaneishvili",2
"Levana Finkelstein",1
"LeVar Burton",2
"Leven Rambin",1
"Levente Molnár",2
"Levi James",2
"Levi Miller",2
"Levi Seacer Jr.",2
"Levon Helm",2
"Levy Easterly",2
"Levy Tran",1
"Lew Ayres",2
"Lew Borzage",2
"Lew Brown",2
"Lew Cody",2
"Lew Gallo",2
"Lew Harvey",2
"Lew Horn",2
"Lew Kelly",2
"Lew Meehan",2
"Lew Palter",2
"Lew Temple",2
"Lewis Arlt",2
"Lewis Arquette",2
"Lewis Black",2
"Lewis Charles",2
"Lewis Cleale",2
"Lewis Collins",2
"Lewis D. Wheeler",2
"Lewis Davie",2
"Lewis Dix Jr.",2
"Lewis Fiander",2
"Lewis Fitz-Gerald",2
"Lewis Gilbert",2
"Lewis Hamilton",2
"Lewis J. Stadlen",2
"Lewis L. Russell",2
"Lewis Lovhaug",2
"Lewis MacDougall",2
"Lewis Martin",2
"Lewis McGowan",2
"Lewis Pullman",2
"Lewis Smith",2
"Lewis Stone",2
"Lewis Teague",2
"Lewis Van Bergen",2
"Lex Barker",2
"Lex D. Geddings",2
"Lex Daniel",2
"Lex Scott Davis",1
"Lex Shrapnel",2
"Lexa Doig",1
"Lexi Ainsworth",1
"Lexi Atkins",1
"Lexi Baxter",1
"Lexi Belle",1
"Lexi DiBenedetto",1
"Lexi Fernandez",1
"Lexi Giovagnoli",1
"Lexi Johnson",1
"Lexi Leigh",1
"Lexi Noel",1
"Lexi Randall",1
"Lexie Benbow-Hart",1
"Lexie Galante",1
"Lexie Helgerson",1
"Lexington Steele",2
"Leyla Zareh",1
"Leyna Nguyen",1
"Leyna Weber",1
"Lezlie Deane",1
"Lhacen Znin",2
"Li Bingbing",1
"Li Ching",1
"Li Dongxue",2
"Li Jun Li",1
"Li Li-Hua",1
"Li Lianyi",2
"Li Ming",2
"Li Qin",1
"Li Tian-Lu",2
"Li Xiaolu",1
"Li Xiaoran",1
"Li Xin Ai",1
"Li Yifeng",2
"Li Yu-Fei",1
"Lia D. Mortensen",1
"Lia Romaine",1
"Lia Williams",1
"Liam Aiken",2
"Liam Boyle",2
"Liam Broggy",2
"Liam Browne",2
"Liam Card",2
"Liam Cunningham",2
"Liam Dickinson",2
"Liam Dunn",2
"Liam Ferguson",2
"Liam Gaffney",2
"Liam Graham",2
"Liam Hayes",2
"Liam Hemsworth",2
"Liam Hess",2
"Liam Hourican",2
"Liam Hughes",2
"Liam James",2
"Liam Kyle Sullivan",2
"Liam McGuigan",2
"Liam McIntyre",2
"Liam McKenna",2
"Liam McMahon",2
"Liam McNeill",2
"Liam Neeson",2
"Liam OBrien",2
"Liam OMurchu",2
"Liam Patenaude",2
"Liam Payne",2
"Liam Ranger",2
"Liam Redmond",2
"Liam Sullivan",2
"Liam Van Joosten",2
"Liam Waite",2
"Lian Moy",1
"Liana Blackburn",1
"Liana Liberato",1
"Liana Margineanu",1
"Liana Orfei",1
"Liane Balaban",1
"Liane Curtis",1
"Liannette Altuve",1
"Liao Fan",2
"Liat Harlev",1
"Libbey Genaro",1
"Libby Burns",1
"Libby George",1
"Libby Langdon",1
"Libby Mintz",1
"Libby Tanner",1
"Libby Taylor",1
"Libby Whittemore",1
"Liberace",2
"Libero De Rienzo",2
"Liberty Clark",1
"Liberty Ross",1
"Liberty Smith",1
"Libor Mika",2
"Libuše Bokrová",1
"Libuše Havelková",1
"Libuše Komancová",1
"Libuše Pešková",1
"Libuše Šafránková",1
"Licia Maglietta",1
"Licinia Lentini",1
"Lidewij Mahler",1
"Lidia Porto",1
"Lidia Venturini",1
"Lidia Vitale",1
"Lidiya Smirnova",1
"Lidiya Sukharevskaya",1
"Lieke van Lexmond",1
"Lien Van De Kelder",1
"Liesel Matthews",1
"Liesl Ahlers",1
"Lieux Dressler",1
"Liev Schreiber",2
"Liezl Carstens",1
"Līga Liepiņa",1
"Lightning Bear",2
"Ligia Branice",1
"Liisa Evastina",1
"Liisa Halonen",1
"Liisa Repo-Martell",1
"Lil Cinderella",1
"Lil JJ",2
"Lil Jon",2
"Lil Kim",1
"Lil Rhee",1
"Lil Wayne",2
"Lil Zane",2
"Lila Kaye",1
"Lila Kedrova",1
"Lila Lee",1
"Lilah Richcreek",1
"Lilan Bowden",1
"Lilay Huser",1
"Lili Berky",1
"Lili Bordán",1
"Lili Damita",1
"Lili Epply",1
"Lili Haydn",1
"Lili Lopez",1
"Lilí Murati",1
"Lili Reinhart",1
"Lili Sepe",1
"Lili Simmons",1
"Lili St. Cyr",1
"Lili Taylor",1
"Lili Wexu",1
"Lilia Aragón",1
"Lilia Skala",1
"Lilian Bond",1
"Lilian Braithwaite",1
"Liliana Cabal",1
"Liliana Cavani",1
"Liliana Cristina Circei",1
"Liliana Gane",1
"Liliana García",1
"Liliana Komorowska",1
"Liliana Mocanu",1
"Liliana Mumy",1
"Liliane Brousse",1
"Liliane Clune",1
"Liliane Montevecchi",1
"Liliane Rovère",1
"Lilith Stangenberg",1
"Liliya Gritsenko",1
"Lilja Nótt Þórarinsdóttir",1
"Lill Lindfors",1
"Lill Roughley",1
"Lilla Brignone",1
"Lilla Crawford",1
"Lillete Dubey",1
"Lilli Babb",1
"Lilli Carati",1
"Lilli Palmer",1
"Lillian Adams",1
"Lillian Bronson",1
"Lillian Crombie",1
"Lillian Fontaine",1
"Lillian Garrett",1
"Lillian Gish",1
"Lillian Grace Hale",1
"Lillian Hall-Davis",1
"Lillian Ho",1
"Lillian Hurst",1
"Lillian Lehman",1
"Lillian Randolph",1
"Lillian Rich",1
"Lillian Roth",1
"Lillian West",1
"Lillian Yarbo",1
"Lillian Zuckerman",1
"Lillias Walker",1
"Lillo Brancato",2
"Lilly Aspell",1
"Lilly Forgách",1
"Lilly Holleman",1
"Lilly Liefers",1
"Lilly Marie Tschörtner",1
"Lilly McDowell",1
"Lilly Singh",1
"Lilly Wachowski",1
"Lilo Friedrich",1
"Lilo Pempeit",1
"Lilo Wanders",2
"Lily Allen",1
"Lily Anderson",1
"Lily Asinovsky",1
"Lily Brawner",1
"Lily Broberg",1
"Lily Cade",1
"Lily Chakravarty",1
"Lily Chambers",1
"Lily Cole",1
"Lily Collins",1
"Lily Costner",1
"Lily Franky",2
"Lily Gareth",1
"Lily Gladstone",1
"Lily Houtkin",1
"Lily Jackson",1
"Lily James",1
"Lily Javaherpour",1
"Lily Kamp",1
"Lily Kann",1
"Lily Knight",1
"Lily LaBeau",1
"Lily Laight",1
"Lily Li Li-Li",1
"Lily Loveless",1
"Lily Mae Harrington",1
"Lily Morris",1
"Lily Nicksay",1
"Lily Pons",1
"Lily Rabe",1
"Lily Rains",1
"Lily Tirinnanzi",1
"Lily Tomlin",1
"Lily Travers",1
"Lily Weiding",1
"Lily Williams",1
"Lily-Rose Depp",1
"Lilyan Chauvin",1
"Lim Eun-Kyeong",1
"Lim Hyun-sung",2
"Lim Hyung-jun",2
"Lim Hyung-kook",2
"Lim Ji-yeon",1
"Lim Ju-hwan",2
"Lim Kay Tong",2
"Lim Seung-dae",2
"Lima Duarte",2
"Lin Cheng-sheng",2
"Lin Chi-Ling",1
"Lin Gengxin",2
"Lin Hsiu-Ling",1
"Lin McCarthy",2
"Lin Rui-Yang",2
"Lin Shaye",1
"Lin Tucci",1
"Lin-Manuel Miranda",2
"Lina Basquette",1
"Lina Bernardi",1
"Lina Canalejas",1
"Lina Chmiel",1
"Lina Esco",1
"Lina Ferrera",1
"Lina Franchi",1
"Lina Leandersson",1
"Lina Lossen",2
"Lina Roessler",1
"Lina Romay",1
"Lina Sastri",1
"Lina So",1
"Lina Volonghi",1
"Linara Washington",1
"Linas Phillips",2
"Lincoln Demyan",2
"Lincoln Kilpatrick",2
"Lincoln Lageson",2
"Lincoln Lewis",2
"Lincoln Myerson",2
"Lincoln Stedman",2
"Lincoln Tate",2
"Lind Joyce",1
"Linda Arsenio",1
"Linda Bassett",1
"Linda Beckett",1
"Linda Bella",1
"Linda Bennett",1
"Linda Bernath",1
"Linda Bisesti",1
"Linda Blair",1
"Linda Brent",1
"Linda Broughton",1
"Linda Bruhl",1
"Linda Cardellini",1
"Linda Carola",1
"Linda Carpenter",1
"Linda Castro",1
"Linda Cevallos",1
"Linda Christian",1
"Linda Cox",1
"Linda Cropper",1
"Linda Dano",1
"Linda Darlow",1
"Linda Darnell",1
"Linda Davis",1
"Linda Diane Holley",1
"Linda Dona",1
"Linda Ellerbee",1
"Linda Emond",1
"Linda Ercoli",1
"Linda Evans",1
"Linda Fiorentino",1
"Linda Foster",1
"Linda Francis",1
"Linda Gaye Scott",1
"Linda Gehringer",1
"Linda Gillen",1
"Linda Goodwin",1
"Linda Goranson",1
"Linda Gray",1
"Linda Griffiths",1
"Linda Grovenor",1
"Linda Hamilton",1
"Linda Hardy",1
"Linda Harrison",1
"Linda Hart",1
"Linda Hayden",1
"Linda Haynes",1
"Linda Henry",1
"Linda Ho",1
"Linda Hoffman",1
"Linda Holdahl",1
"Linda Hopkins",1
"Linda Hunt",1
"Linda Källgren",1
"Linda Kash",1
"Linda Kaye",1
"Linda Kerns",1
"Linda Kerridge",1
"Linda Kim",1
"Linda Ko",1
"Linda Kozlowski",1
"Linda Kuriloff",1
"Linda Larkin",1
"Linda Lavin",1
"Linda Lawrence",1
"Linda Lee",1
"Linda Libby",1
"Linda Lind",1
"Linda Linsley",1
"Linda Louise Duan",1
"Linda Manz",1
"Linda Marie Howell",1
"Linda Marlowe",1
"Linda Marsh",1
"Linda McCartney",1
"Linda Miller",1
"Linda Molina",1
"Linda Molloy",1
"Linda Moran",1
"Linda Mpondo",1
"Linda ONeil",1
"Linda Park",1
"Linda Perry",1
"Linda Polan",1
"Linda Powell",1
"Linda Purl",1
"Linda Regan",1
"Linda Ridgeway",1
"Linda Ronstadt",1
"Linda Shaw",1
"Linda Shayne",1
"Linda Shusett",1
"Linda Silver",1
"Linda Singer",1
"Linda Smith",1
"Linda Thompson",1
"Linda Thorson",1
"Linda van Dyck",1
"Linda Wakeman",1
"Linda Wallace",1
"Linda Wallem",1
"Linda Wang",1
"Linda Watkins",1
"Linda Wong",1
"Linda Wylie",1
"Linden Ashby",2
"Linden Chiles",2
"Linden Tailor",2
"Linden Travers",1
"Lindsay Ames",1
"Lindsay Anderson",2
"Lindsay Ayliffe",2
"Lindsay Beamish",1
"Lindsay Bird",1
"Lindsay Bourne",2
"Lindsay Bryan",1
"Lindsay Burdge",1
"Lindsay Christopher",1
"Lindsay Clift",1
"Lindsay Crosby",2
"Lindsay Crouse",1
"Lindsay Duncan",1
"Lindsay Ellis",1
"Lindsay Farris",2
"Lindsay Felton",1
"Lindsay Frost",1
"Lindsay Hollister",1
"Lindsay Lohan",1
"Lindsay MacDonald",1
"Lindsay Maxwell",1
"Lindsay Merrithew",2
"Lindsay Owen Pierre",2
"Lindsay Parker",1
"Lindsay Price",1
"Lindsay Pulsipher",1
"Lindsay Schoneweis",1
"Lindsay Seim",1
"Lindsay Sloane",1
"Lindsay Stidham",1
"Lindsay Taylor",1
"Lindsay Wagner",1
"Lindsay-Elizabeth Hand",1
"Lindsey Axelsson",1
"Lindsey Broad",1
"Lindsey Brooke",1
"Lindsey Connell",1
"Lindsey G. Smith",1
"Lindsey Haun",1
"Lindsey Kelley",1
"Lindsey Kraft",1
"Lindsey Legros",1
"Lindsey Marie Nelson",1
"Lindsey McDowell",1
"Lindsey McKeon",1
"Lindsey Morgan",1
"Lindsey Pelas",1
"Lindsey Riesen",1
"Lindsey Shaw",1
"Lindsey Shope",1
"Lindsey Smith-Sands",1
"Lindsey Sporrer",1
"Lindsy Canuel",1
"Lindy Booth",1
"Lindze Letherman",1
"Line Arlien-Søborg",1
"Line Renaud",1
"Line Verndal",1
"Ling Yun",2
"Linh Đan Phạm",1
"Link Neal",2
"Linn Andersen",1
"Linn Sitler",1
"Linn Skåber",1
"Linn Taule",1
"Linnea Quigley",1
"Lino Facioli",2
"Lino Guanciale",2
"Lino Troisi",2
"Lino Ventura",2
"Linsey Godfrey",1
"Linus Roache",2
"Linzi Drew",1
"Linzie Gray",1
"Lio",1
"Lionel Atwill",2
"Lionel Barrymore",2
"Lionel Belmore",2
"Lionel Blair",2
"Lionel Boodlal",2
"Lionel Braham",2
"Lionel Dray",2
"Lionel Mark Smith",2
"Lionel Messi",2
"Lionel Murton",2
"Lionel Richie",2
"Lionel Royce",2
"Lionel Stander",2
"Lionnel Astier",2
"Lior Ashkenazi",2
"Lior Habra",2
"Liping Lü",1
"Lisa Akey",1
"Lisa Aliff",1
"Lisa Altamirano",1
"Lisa Ann",1
"Lisa Ann Goldsmith",1
"Lisa Ann Phillips",1
"Lisa Ann Rubin",1
"Lisa Ann Walter",1
"Lisa Anne Hillman",1
"Lisa Antille",1
"Lisa Arch",1
